C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
특성별,수급,0.4,B0402,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,40대 이하,%,109,급여별
특성별,수급,0.5,B0402,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,40대 이하,%,109,급여별
특성별,수급,1,B0402,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,40대 이하,%,109,급여별
특성별,1명,0.2,B040201,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,40대 이하,%,109,급여별
특성별,2명,0.2,B040202,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,40대 이하,%,109,급여별
특성별,3명 이상,0,B040203,A0301,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,40대 이하,%,109,급여별
특성별,비수급,98.7,B0101,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,96.8,B0101,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,비수급,99,B0101,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,수급,1.3,B0102,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,수급,3.2,B0102,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,수급,1,B0102,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,일반수급,1.1,B010201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,조건부수급,0.2,B010202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,95,B0201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,94.4,B0201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,비수급,97,B0201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,수급,5,B0202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,수급,5.6,B0202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,수급,3,B0202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,1종,2.4,B020201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,1종,3.6,B020201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,1종,2.4,B020201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,2종,1.6,B020202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,2종,2,B020202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,2종,0.6,B020202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,국가유공자무료진료,1.1,B020203,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,98.5,B0301,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,97.2,B0301,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,비수급,98.3,B0301,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,수급,1.5,B0302,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,수급,2.8,B0302,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,수급,1.7,B0302,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,임차급여(특례포함),1.2,B030201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,수선유지급여(특례포함),0.3,B030202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,99.7,B0401,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,99.1,B0401,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,비수급,99.9,B0401,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,수급,0.3,B0402,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,수급,0.9,B0402,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,50대,%,109,급여별
특성별,수급,0.1,B0402,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,50대,%,109,급여별
특성별,1명,0.1,B040201,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,2명,0.1,B040202,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,3명 이상,0.1,B040203,A0302,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,50대,%,109,급여별
특성별,비수급,98.6,B0101,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,97.9,B0101,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,비수급,96.1,B0101,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,수급,1.4,B0102,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,수급,2.1,B0102,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,수급,3.9,B0102,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,일반수급,1,B010201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,조건부수급,0.3,B010202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,특례수급,0,B010203,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,95.5,B0201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,94.5,B0201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,비수급,95,B0201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,수급,4.5,B0202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,수급,5.5,B0202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,수급,5,B0202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,1종,1.5,B020201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,1종,3.8,B020201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,1종,4,B020201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,2종,0.8,B020202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,2종,1.7,B020202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,2종,1,B020202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,국가유공자무료진료,2.2,B020203,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,98.8,B0301,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,98.4,B0301,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,비수급,96.7,B0301,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,수급,1.2,B0302,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,수급,1.6,B0302,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,수급,3.3,B0302,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,임차급여(특례포함),0.9,B030201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,수선유지급여(특례포함),0.3,B030202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,100,B0401,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,100,B0401,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,비수급,99.9,B0401,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,수급,0,B0402,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,수급,0,B0402,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,60대,%,109,급여별
특성별,수급,0.1,B0402,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,60대,%,109,급여별
특성별,1명,0,B040201,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,2명,0,B040202,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,3명 이상,0,B040203,A0303,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,60대,%,109,급여별
특성별,비수급,97.6,B0101,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,96.5,B0101,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,비수급,96.8,B0101,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,수급,2.4,B0102,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,수급,3.5,B0102,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,수급,3.2,B0102,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,일반수급,2.1,B010201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,조건부수급,0.2,B010202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,특례수급,0,B010203,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,92.1,B0201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,91.2,B0201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,비수급,94.8,B0201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,수급,7.9,B0202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,수급,8.8,B0202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,수급,5.2,B0202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,1종,2.6,B020201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,1종,6.4,B020201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,1종,3.7,B020201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,2종,0.8,B020202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,2종,2.4,B020202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,2종,1.4,B020202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,국가유공자무료진료,4.5,B020203,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,97.3,B0301,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,97.3,B0301,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,비수급,97.1,B0301,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,수급,2.7,B0302,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,수급,2.7,B0302,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,수급,2.9,B0302,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,임차급여(특례포함),1.9,B030201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,수선유지급여(특례포함),0.9,B030202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,99.9,B0401,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,99.9,B0401,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,비수급,99.8,B0401,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,수급,0.1,B0402,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,수급,0.1,B0402,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,70대,%,109,급여별
특성별,수급,0.2,B0402,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,70대,%,109,급여별
특성별,1명,0.1,B040201,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,2명,0,B040202,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,3명 이상,0,B040203,A0304,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,70대,%,109,급여별
특성별,비수급,96.7,B0101,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,95.4,B0101,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,비수급,94.3,B0101,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,수급,3.3,B0102,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,수급,4.6,B0102,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,수급,5.7,B0102,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,일반수급,3,B010201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,조건부수급,0.2,B010202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,특례수급,0.1,B010203,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,90.4,B0201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,89.8,B0201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,비수급,91.2,B0201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,수급,9.6,B0202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,수급,10.2,B0202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,수급,8.8,B0202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,1종,4.2,B020201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,1종,7.2,B020201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,1종,6.6,B020201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,2종,1.2,B020202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,2종,3,B020202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,2종,2.2,B020202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,국가유공자무료진료,4.2,B020203,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,96.7,B0301,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,96.9,B0301,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,비수급,94.6,B0301,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,수급,3.3,B0302,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,수급,3.1,B0302,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,수급,5.4,B0302,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,임차급여(특례포함),2.3,B030201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
