C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
특성별,근로소득,278,B02,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,독립유공자,만원,109,소득별
특성별,사업소득,99,B03,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,독립유공자,만원,109,소득별
특성별,사업소득,166.2,B03,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,독립유공자,만원,109,소득별
특성별,사업소득,159,B03,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,독립유공자,만원,109,소득별
특성별,재산소득,408,B04,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,독립유공자,만원,109,소득별
특성별,재산소득,117,B04,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,독립유공자,만원,109,소득별
특성별,재산소득,139,B04,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,독립유공자,만원,109,소득별
특성별,사적이전소득,112,B05,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,독립유공자,만원,109,소득별
특성별,사적이전소득,111.3,B05,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,독립유공자,만원,109,소득별
특성별,사적이전소득,115,B05,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,독립유공자,만원,109,소득별
특성별,공적이전소득,1530,B06,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,독립유공자,만원,109,소득별
특성별,공적이전소득,2019.4,B06,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,독립유공자,만원,109,소득별
특성별,공적이전소득,1884,B06,A0401,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,독립유공자,만원,109,소득별
특성별,전체(경상소득),4253,B01,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,전체(경상소득),3809.4,B01,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,전체(경상소득),3884,B01,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(본인),만원,109,소득별
특성별,근로소득,1634,B02,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,근로소득,929.3,B02,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,근로소득,958,B02,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-06-26,국가유공자(본인),만원,109,소득별
특성별,사업소득,484,B03,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,사업소득,261.5,B03,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,사업소득,206,B03,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(본인),만원,109,소득별
특성별,재산소득,164,B04,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,재산소득,126.8,B04,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,재산소득,229,B04,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(본인),만원,109,소득별
특성별,사적이전소득,57,B05,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,사적이전소득,62.1,B05,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,사적이전소득,66,B05,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(본인),만원,109,소득별
특성별,공적이전소득,1914,B06,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(본인),만원,109,소득별
특성별,공적이전소득,2429.9,B06,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(본인),만원,109,소득별
특성별,공적이전소득,2425,B06,A0402,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(본인),만원,109,소득별
특성별,전체(경상소득),2026,B01,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,전체(경상소득),2351.7,B01,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,전체(경상소득),2441,B01,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,근로소득,521,B02,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,근로소득,538,B02,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,근로소득,608,B02,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,사업소득,249,B03,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,사업소득,313.7,B03,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,사업소득,284,B03,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,재산소득,108,B04,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,재산소득,120.6,B04,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,재산소득,165,B04,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,사적이전소득,103,B05,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,사적이전소득,104.9,B05,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,사적이전소득,125,B05,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,공적이전소득,1044,B06,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,국가유공자(유족),만원,109,소득별
특성별,공적이전소득,1274.4,B06,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,국가유공자(유족),만원,109,소득별
특성별,공적이전소득,1261,B06,A0403,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,국가유공자(유족),만원,109,소득별
특성별,전체(경상소득),3066,B01,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,전체(경상소득),2780.3,B01,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,전체(경상소득),2424,B01,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,근로소득,1713,B02,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,근로소득,1323.6,B02,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,근로소득,953,B02,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,사업소득,732,B03,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,사업소득,568.2,B03,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,사업소득,455,B03,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,재산소득,176,B04,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,재산소득,127,B04,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,재산소득,102,B04,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,사적이전소득,85,B05,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,사적이전소득,103.6,B05,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,사적이전소득,122,B05,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,공적이전소득,360,B06,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,5·18민주유공자,만원,109,소득별
특성별,공적이전소득,657.9,B06,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,5·18민주유공자,만원,109,소득별
특성별,공적이전소득,793,B06,A0404,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,5·18민주유공자,만원,109,소득별
특성별,전체(경상소득),1838,B01,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,전체(경상소득),2149.4,B01,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,전체(경상소득),2055,B01,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,참전유공자,만원,109,소득별
특성별,근로소득,205,B02,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,근로소득,233.6,B02,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,근로소득,182,B02,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-06-26,참전유공자,만원,109,소득별
특성별,사업소득,227,B03,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,사업소득,414.2,B03,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,사업소득,131,B03,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,참전유공자,만원,109,소득별
특성별,재산소득,153,B04,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,재산소득,196.9,B04,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,재산소득,168,B04,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,참전유공자,만원,109,소득별
특성별,사적이전소득,120,B05,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,사적이전소득,140.6,B05,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,사적이전소득,151,B05,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,참전유공자,만원,109,소득별
특성별,공적이전소득,1133,B06,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,참전유공자,만원,109,소득별
특성별,공적이전소득,1164.1,B06,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,참전유공자,만원,109,소득별
특성별,공적이전소득,1423,B06,A0405,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,참전유공자,만원,109,소득별
특성별,전체(경상소득),2301,B01,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,전체(경상소득),2188.8,B01,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,전체(경상소득),2422,B01,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-06-26,고엽제,만원,109,소득별
특성별,근로소득,216,B02,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,근로소득,202.8,B02,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,근로소득,148,B02,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,고엽제,만원,109,소득별
특성별,사업소득,214,B03,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,사업소득,162.4,B03,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,사업소득,177,B03,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,고엽제,만원,109,소득별
특성별,재산소득,105,B04,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,재산소득,165.3,B04,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,재산소득,126,B04,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,고엽제,만원,109,소득별
특성별,사적이전소득,76,B05,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,사적이전소득,94.7,B05,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,사적이전소득,141,B05,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,고엽제,만원,109,소득별
특성별,공적이전소득,1690,B06,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,고엽제,만원,109,소득별
특성별,공적이전소득,1563.7,B06,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,고엽제,만원,109,소득별
특성별,공적이전소득,1830,B06,A0406,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,고엽제,만원,109,소득별
특성별,전체(경상소득),3274,B01,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,전체(경상소득),3137.3,B01,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,전체(경상소득),2948,B01,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,근로소득,2076,B02,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,근로소득,1885.9,B02,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,근로소득,1861,B02,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,사업소득,368,B03,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,사업소득,634.3,B03,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,사업소득,489,B03,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,재산소득,126,B04,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,재산소득,66,B04,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,재산소득,79,B04,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,사적이전소득,84,B05,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,사적이전소득,82.5,B05,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,사적이전소득,95,B05,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,공적이전소득,620,B06,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,특수임무유공자,만원,109,소득별
특성별,공적이전소득,468.7,B06,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,특수임무유공자,만원,109,소득별
특성별,공적이전소득,424,B06,A0407,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-17,특수임무유공자,만원,109,소득별
특성별,전체(경상소득),4606,B01,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,전체(경상소득),4776.9,B01,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,전체(경상소득),4613,B01,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,제대군인,만원,109,소득별
특성별,근로소득,2304,B02,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,근로소득,2726.9,B02,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,근로소득,2769,B02,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,제대군인,만원,109,소득별
특성별,사업소득,370,B03,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,사업소득,603.4,B03,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,사업소득,462,B03,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-06-26,제대군인,만원,109,소득별
특성별,재산소득,95,B04,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,재산소득,121.7,B04,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,재산소득,121,B04,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,제대군인,만원,109,소득별
특성별,사적이전소득,47,B05,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,사적이전소득,32.1,B05,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,사적이전소득,62,B05,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,제대군인,만원,109,소득별
특성별,공적이전소득,1789,B06,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,제대군인,만원,109,소득별
특성별,공적이전소득,1293,B06,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,제대군인,만원,109,소득별
특성별,공적이전소득,1198,B06,A0408,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,제대군인,만원,109,소득별
특성별,전체(경상소득),3066,B01,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,전체(경상소득),3734.3,B01,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,전체(경상소득),3745,B01,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,보훈보상대상자,만원,109,소득별
특성별,근로소득,1476,B02,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,근로소득,1814.9,B02,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,근로소득,2007,B02,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,보훈보상대상자,만원,109,소득별
